Closing Date,Chevron Corporation (NYSE:CVX),Exxon Mobil Corporation (NYSE:XOM),Microsoft Corporation (NasdaqGS:MSFT),Apple Inc. (NasdaqGS:AAPL),Bank of America Corporation (NYSE:BAC),JPMorgan Chase & Co. (NYSE:JPM),Walmart Inc. (NYSE:WMT),Target Corporation (NYSE:TGT),The Coca-Cola Company (NYSE:KO),"PepsiCo, Inc. (NasdaqGS:PEP)",Johnson & Johnson (NYSE:JNJ),Abbott Laboratories (NYSE:ABT),The Procter & Gamble Company (NYSE:PG),Unilever PLC (LSE:ULVR),The Boeing Company (NYSE:BA),Airbus SE (ENXTPA:AIR),Caterpillar Inc. (NYSE:CAT),Deere & Company (NYSE:DE),Wells Fargo & Company (NYSE:WFC),Citigroup Inc. (NYSE:C),"Meta Platforms, Inc. (NasdaqGS:META)",Alphabet Inc. (NasdaqGS:GOOGL)
2013-05-13,122.85,90.10,33.03,16.24,12.98,49.67,78.50,69.44,42.19,83.03,85.85,36.35,78.59,27.9,94.76,41.2,88.07,92.58,38.20,48.92,26.82,21.94
2013-05-14,125.00,91.11,33.53,15.85,13.34,50.23,78.78,69.44,42.52,83.50,86.97,37.05,79.47,28.22,96.11,42.44,87.55,93.77,38.76,50.09,27.07,22.18
2013-05-15,123.01,91.24,33.85,15.32,13.44,51.09,79.86,70.39,42.92,84.25,87.64,37.66,80.68,28.52,97.02,43.115,87.00,89.64,39.30,51.34,26.60,22.90
2013-05-16,122.76,90.70,34.08,15.52,13.36,50.97,78.50,70.00,43.09,83.74,87.45,36.83,80.20,28.4,96.58,43.3,86.78,89.39,39.26,50.61,26.13,22.60
2013-05-17,123.42,91.76,34.87,15.47,13.43,52.30,77.87,71.06,42.97,83.80,88.09,36.59,80.02,28.45,98.92,43.3,87.67,86.97,39.88,51.45,26.25,22.73
2013-05-20,124.78,92.52,35.08,15.82,13.51,52.29,77.40,70.65,42.38,82.59,88.01,37.81,79.09,28.53,98.72,43.165,88.33,88.04,40.20,51.60,25.76,22.71
2013-05-21,125.94,92.80,34.85,15.70,13.44,53.02,77.39,71.26,42.34,82.63,88.59,37.72,78.80,28.66,98.75,43.075,88.10,87.59,40.68,51.66,25.66,22.67
2013-05-22,124.93,92.19,34.61,15.76,13.31,53.63,77.03,68.40,42.25,82.97,88.46,37.72,78.82,28.85,97.93,43.1,87.70,86.83,40.10,51.00,25.16,22.24
2013-05-23,125.40,91.79,34.15,15.79,13.21,53.35,76.33,68.67,41.93,82.12,87.21,37.48,78.70,28.66,99.75,42.02,86.95,87.18,40.01,50.53,25.06,22.07
2013-05-24,125.45,91.53,34.27,15.90,13.24,53.66,77.31,69.72,42.24,82.58,86.82,37.76,81.88,28.62,100.00,42.525,86.21,86.29,40.24,50.52,24.31,21.83
2013-05-28,126.43,92.38,35.02,15.77,13.35,54.60,77.32,69.51,42.55,82.43,87.61,38.56,80.86,28.83,100.11,43.8,86.19,86.34,40.52,51.79,24.10,22.03
2013-05-29,125.49,92.08,34.88,15.89,13.48,54.67,76.23,69.42,41.40,81.12,85.65,37.72,78.90,28.28,99.09,44.2,86.49,87.35,40.75,52.28,23.32,21.71
2013-05-30,125.11,92.09,35.03,16.13,13.83,55.62,75.63,69.82,40.77,81.22,85.99,37.68,79.09,28.22,100.54,44.245,86.41,87.41,41.25,53.27,24.55,21.77
2013-05-31,122.75,90.47,34.90,16.06,13.66,54.59,74.84,69.50,39.99,80.77,84.18,36.67,76.76,27.75,99.02,44.45,85.80,87.11,40.55,51.99,24.35,21.78
2013-06-03,124.09,91.46,35.59,16.10,13.55,54.49,75.69,71.05,40.81,81.40,84.71,37.16,77.66,27.56,100.74,43.385,86.13,88.35,40.73,51.96,23.85,21.69
2013-06-04,122.96,90.79,34.99,16.05,13.36,54.04,75.94,71.51,41.42,81.63,84.10,36.80,77.37,27.56,99.61,43.325,85.92,87.15,40.44,51.23,23.52,21.48
2013-06-05,121.57,89.65,34.78,15.90,13.09,53.03,75.25,70.17,40.65,81.20,83.68,36.30,76.66,26.96,98.49,42.445,84.42,85.90,39.82,50.03,22.90,21.49
2013-06-06,120.59,90.23,34.96,15.66,13.20,53.50,75.63,70.26,40.79,81.66,84.46,36.64,76.82,26.6,99.76,41.92,84.00,86.09,40.72,50.83,22.97,21.62
2013-06-07,121.70,91.45,35.67,15.78,13.38,54.27,76.33,70.36,41.41,82.51,84.91,37.51,77.75,26.87,102.49,43.425,84.65,86.81,41.25,51.60,23.29,21.99
2013-06-10,122.69,91.12,35.47,15.67,13.30,54.36,75.75,69.88,41.18,82.85,85.14,37.49,78.07,26.75,102.24,43.01,83.80,86.20,41.27,51.93,24.33,22.26
2013-06-11,121.45,90.46,34.84,15.63,13.12,53.49,75.25,70.00,40.79,82.53,84.69,36.83,78.12,26.5,101.75,42.335,83.52,85.24,40.66,49.95,24.03,22.00
2013-06-12,119.97,89.74,35.00,15.44,13.06,53.18,74.84,69.43,40.39,82.11,83.74,36.44,77.60,26.49,100.88,42.995,83.21,84.32,40.27,49.44,23.77,21.80
2013-06-13,121.66,91.33,34.72,15.57,13.21,54.17,75.00,69.59,40.41,81.98,84.91,36.70,78.43,26.34,102.16,43.005,85.14,85.60,40.94,50.29,23.73,21.93
2013-06-14,120.28,90.58,34.40,15.36,13.07,53.13,74.87,69.03,40.34,82.13,84.91,36.81,78.03,26.25,101.83,42.84,83.87,84.88,40.16,49.22,23.63,21.88
2013-06-17,121.22,91.51,35.00,15.43,13.21,53.85,74.95,69.86,40.68,82.55,85.63,36.89,78.96,26.55,103.03,43,83.92,84.81,40.61,49.36,24.02,22.16
2013-06-18,121.52,91.93,34.98,15.42,13.27,54.11,75.73,70.16,40.93,82.57,86.36,37.51,79.04,26.58,104.08,43.15,84.55,85.00,40.84,50.01,24.21,22.52
2013-06-19,120.50,91.00,34.59,15.11,13.19,53.55,74.46,68.88,40.41,80.89,84.86,36.21,77.61,26.74,102.25,42.305,84.25,85.08,40.66,49.53,24.31,22.52
2013-06-20,117.95,89.05,33.49,14.89,12.89,52.48,73.03,68.66,39.13,78.91,82.62,35.17,75.25,25.64,99.64,41.265,83.20,82.89,40.09,47.90,23.90,22.12
2013-06-21,118.93,89.48,33.27,14.77,12.69,51.96,73.51,68.83,39.76,80.13,83.20,35.58,77.43,25.53,99.98,40.75,83.12,82.47,40.96,46.87,24.53,22.02
2013-06-24,116.82,88.48,33.72,14.38,12.30,50.92,74.20,68.29,39.53,80.13,84.61,34.97,76.58,25.16,97.85,39.61,81.52,81.00,39.80,45.44,23.94,21.74
2013-06-25,117.45,89.11,33.67,14.38,12.67,52.08,74.37,69.13,39.72,80.04,85.35,35.11,76.69,25.29,98.67,40.745,82.33,82.45,40.30,47.00,24.25,21.66
2013-06-26,118.15,89.80,34.35,14.22,12.76,52.50,75.01,69.12,40.33,81.30,86.99,35.60,77.40,25.91,100.75,41.37,82.10,82.15,41.02,47.61,24.16,21.84
2013-06-27,118.71,90.04,34.62,14.06,13.01,53.15,75.26,68.79,40.26,81.74,86.71,35.36,77.67,26.46,103.15,41.56,82.96,82.95,41.56,48.28,24.66,21.93
2013-06-28,118.34,90.35,34.55,14.16,12.86,52.79,74.49,68.86,40.11,81.79,85.86,34.88,76.99,26.62,102.44,41.065,82.49,81.25,41.27,47.97,24.88,22.01
2013-07-01,119.08,90.30,34.36,14.62,12.93,52.49,74.59,69.33,40.46,82.04,86.63,35.03,78.02,26.75,103.24,41.21,82.72,81.31,41.36,48.25,24.81,22.20
2013-07-02,119.15,90.64,33.94,14.95,12.90,52.80,74.71,69.56,40.37,81.68,86.57,34.86,78.44,26.84,101.47,40.79,82.48,80.90,41.22,48.15,24.41,22.06
2013-07-03,119.08,90.69,34.01,15.03,12.83,52.77,74.76,69.38,40.49,80.73,86.78,34.25,78.57,26.47,102.89,40.235,81.85,80.99,41.22,47.67,24.52,22.16
2013-07-05,120.51,91.57,34.21,14.91,13.06,53.99,75.21,70.25,40.52,80.80,87.87,34.92,78.34,27.3,104.20,41.2,82.14,81.44,42.07,48.53,24.37,22.34
2013-07-08,121.24,92.25,34.33,14.82,13.28,54.70,76.71,71.18,40.54,81.78,88.59,35.41,78.76,27.43,104.37,41.66,83.20,81.35,42.83,49.52,24.71,22.63
2013-07-09,123.27,93.34,34.35,15.08,13.53,54.89,77.03,71.77,40.83,82.77,88.88,34.74,79.57,27.62,104.68,41.725,85.33,83.91,42.70,50.21,25.48,22.63
2013-07-10,122.90,92.82,34.70,15.03,13.37,54.83,76.77,72.03,40.68,82.99,89.24,34.74,79.80,27.65,105.50,41.51,84.96,82.87,42.07,49.63,25.80,22.65
2013-07-11,123.77,93.27,35.69,15.26,13.51,55.14,77.63,72.57,41.03,84.55,89.67,35.37,80.77,27.87,106.88,41.36,86.70,84.25,41.89,50.04,25.81,23.01
2013-07-12,124.06,93.40,35.67,15.23,13.78,54.97,77.63,72.56,41.03,84.32,89.99,35.32,81.55,27.95,101.87,41.27,87.17,83.94,42.63,50.81,25.91,23.08
2013-07-15,124.68,93.25,36.17,15.27,13.88,54.89,77.03,72.35,41.01,84.72,90.40,35.48,81.51,28.2,105.66,41.84,87.40,84.42,43.35,51.81,26.28,23.12
2013-07-16,124.12,93.30,36.27,15.36,13.92,55.01,77.37,72.07,40.23,84.02,90.40,35.70,80.97,28.02,104.23,41.625,88.17,83.96,43.02,51.83,26.32,22.99
2013-07-17,124.35,93.46,35.74,15.37,14.31,55.27,77.20,72.61,40.84,85.24,90.13,35.82,80.09,27.56,104.79,41.66,86.67,83.60,43.51,51.79,26.65,22.96
2013-07-18,125.47,94.38,35.44,15.42,14.76,56.37,77.34,72.42,40.81,86.80,90.17,35.70,80.30,27.66,107.63,42.215,85.72,83.66,44.41,52.69,26.18,22.77
2013-07-19,126.91,95.17,31.40,15.18,14.75,56.16,78.08,72.55,41.09,86.41,92.23,35.87,81.37,27.54,106.96,42.64,85.65,84.05,44.45,52.35,25.88,22.41
2013-07-22,127.03,94.83,32.01,15.23,14.92,56.56,77.87,73.03,40.84,86.40,92.28,35.80,81.22,27.34,106.86,42.57,86.00,84.78,44.63,53.00,26.05,22.77
2013-07-23,127.26,95.20,31.82,14.96,14.94,56.67,78.55,73.25,40.96,86.20,92.42,36.68,80.95,27.14,107.79,42.23,85.52,83.90,44.57,52.88,26.13,22.60
2013-07-24,126.37,94.99,31.96,15.73,14.71,56.63,78.23,73.32,40.86,85.64,92.36,36.45,80.27,27.18,106.95,42.32,83.44,82.59,44.31,52.19,26.51,22.57
2013-07-25,127.76,94.97,31.39,15.66,14.83,56.50,78.01,71.82,40.84,85.55,92.57,36.58,80.41,26.76,106.70,43.45,82.14,82.90,43.65,52.66,34.36,22.19
2013-07-26,127.56,94.79,31.62,15.75,14.73,56.05,78.00,71.46,40.64,85.31,92.83,36.78,80.39,26.2,105.60,44.17,82.06,82.81,43.51,52.21,34.01,22.13
2013-07-29,126.17,94.03,31.54,15.99,14.52,55.69,77.99,71.51,40.28,85.25,93.21,36.74,80.09,26.41,104.81,44.345,83.02,83.02,43.25,51.64,35.43,22.06
2013-07-30,125.78,93.81,31.85,16.19,14.52,55.33,77.89,71.42,40.32,85.11,93.17,36.88,80.44,26.55,105.73,44.27,83.19,82.98,43.26,51.78,37.63,22.27
2013-07-31,125.89,93.75,31.84,16.16,14.60,55.73,77.94,71.25,40.08,83.54,93.50,36.63,80.30,26.69,105.10,44.885,82.91,83.07,43.50,52.14,36.80,22.19
2013-08-01,126.44,92.73,31.67,16.31,14.95,56.54,78.22,71.58,40.57,84.20,93.77,36.84,81.64,27.08,106.70,45.275,84.44,83.05,44.26,52.86,37.49,22.61
2013-08-02,124.95,91.95,31.89,16.52,14.84,56.49,78.75,71.50,40.22,84.29,94.39,36.75,81.29,26.95,107.90,45.055,84.30,83.40,44.49,53.00,38.05,22.66
2013-08-05,123.99,91.59,31.70,16.77,14.80,56.10,78.77,71.99,40.29,84.48,93.80,36.45,81.40,26.97,107.50,44.79,83.56,82.80,44.34,52.87,39.19,22.63
2013-08-06,123.14,91.47,31.58,16.62,14.64,55.49,77.87,71.79,40.37,85.05,93.81,36.10,81.74,26.78,107.04,45.405,82.53,81.20,44.03,51.48,38.55,22.41
2013-08-07,123.33,91.34,32.06,16.61,14.53,55.30,77.37,71.68,40.15,84.76,93.66,35.93,81.96,25.72,106.42,45.62,82.43,80.99,43.27,51.50,38.87,22.27
2013-08-08,123.07,91.78,32.89,16.46,14.61,54.83,77.25,71.22,40.20,84.68,93.34,35.92,82.17,25.71,105.84,45.83,83.96,82.32,43.22,51.78,38.54,22.32
2013-08-09,122.50,90.72,32.70,16.23,14.45,54.52,76.90,70.72,40.16,84.34,92.36,35.89,81.64,25.96,105.33,45.955,84.51,81.74,43.23,51.32,38.50,22.26
2013-08-12,121.80,89.89,32.87,16.69,14.41,54.09,77.08,70.76,39.83,83.81,92.00,35.90,81.62,25.88,104.24,44.94,86.32,83.38,43.20,50.90,38.22,22.14
2013-08-13,122.50,89.40,32.23,17.48,14.51,54.29,76.86,71.19,39.65,83.39,93.01,35.94,81.66,26.18,106.23,44.545,86.57,83.91,43.32,51.77,37.02,22.03
2013-08-14,122.05,88.95,32.35,17.80,14.60,54.15,76.40,70.04,39.53,82.75,90.70,35.61,81.25,26.08,104.16,45.05,85.82,82.34,43.10,51.59,36.65,21.75
2013-08-15,120.25,88.16,31.79,17.78,14.32,53.29,74.41,69.08,39.09,80.91,89.55,35.03,80.48,25.69,102.73,45.11,85.86,84.36,42.99,50.86,36.56,21.49
2013-08-16,119.88,87.91,31.80,17.94,14.42,53.29,74.11,68.58,39.05,80.18,89.37,34.97,79.90,25.73,103.47,45.205,85.16,84.11,42.75,50.35,37.08,21.42
2013-08-19,118.66,86.92,31.39,18.13,14.15,51.83,73.58,68.24,38.78,80.88,90.45,34.88,79.59,25.63,104.72,44.88,84.20,84.52,42.49,49.33,37.81,21.64
2013-08-20,118.29,86.83,31.62,17.90,14.29,52.12,73.23,67.95,38.65,80.29,89.73,34.71,79.53,25.46,104.63,43.94,83.86,83.25,42.59,49.92,38.41,21.64
2013-08-21,117.70,86.42,31.61,17.94,14.34,51.63,73.55,65.50,38.28,79.08,88.80,34.64,79.38,25.07,103.91,43.465,82.94,82.51,42.36,49.16,38.32,21.73
2013-08-22,118.29,86.98,32.39,17.96,14.57,52.21,73.46,64.24,38.31,79.25,88.26,34.67,79.77,25.28,105.14,43.995,84.17,83.25,42.48,49.91,38.55,21.84
2013-08-23,119.53,87.52,34.75,17.89,14.57,52.32,73.44,64.35,38.52,79.85,88.41,34.84,80.01,25.49,105.48,44.45,83.89,83.50,42.76,49.83,40.55,21.76
2013-08-26,118.84,87.09,34.15,17.96,14.49,51.80,73.03,64.13,38.12,79.69,87.53,34.52,78.54,25.49,105.53,44.505,83.56,84.77,42.39,49.60,41.34,21.66
2013-08-27,118.81,86.82,33.26,17.45,14.11,50.60,72.86,63.26,38.15,79.06,86.17,34.01,77.97,25.15,103.21,43.775,82.70,83.48,41.11,48.24,39.64,21.25
2013-08-28,121.81,88.84,33.02,17.53,14.12,50.58,72.38,63.27,38.35,79.37,86.53,33.75,76.85,24.86,103.27,42.69,82.45,84.12,41.25,48.31,40.55,21.21
2013-08-29,120.37,87.27,33.55,17.56,14.17,50.70,72.43,63.15,38.10,79.33,86.57,33.73,77.31,24.71,104.93,43.405,82.53,83.80,41.25,48.47,41.28,21.39
2013-08-30,120.43,87.16,33.40,17.40,14.12,50.53,72.98,63.31,38.18,79.73,86.41,33.33,77.89,24.59,103.92,43.605,82.54,83.64,41.08,48.33,41.29,21.17
2013-09-03,120.55,87.15,31.88,17.45,14.25,51.13,72.68,63.59,37.90,80.20,86.42,32.93,77.75,24.6,105.01,44.31,82.51,84.06,41.39,49.37,41.87,21.51
2013-09-04,120.86,87.76,31.20,17.81,14.32,51.87,72.91,63.55,38.54,79.53,86.90,33.46,77.49,24.3,106.37,44.625,83.54,84.48,41.50,49.60,41.78,21.79
2013-09-05,121.37,87.35,31.24,17.69,14.37,52.11,72.67,63.46,38.24,79.07,87.04,33.74,77.14,24.39,106.65,45.09,82.95,82.55,41.82,49.86,42.66,21.99
2013-09-06,121.21,87.25,31.15,17.79,14.36,52.56,72.59,63.29,38.35,79.26,87.16,33.50,77.15,24.57,106.07,45.39,83.39,82.61,41.43,49.22,43.95,21.99
2013-09-09,122.22,88.04,31.66,18.08,14.48,52.86,73.51,63.93,38.52,79.38,87.56,33.80,78.16,24.37,107.19,45.48,85.59,83.88,41.72,50.09,44.04,22.20
2013-09-10,123.01,87.82,32.39,17.67,14.61,53.67,73.96,64.73,38.63,79.43,88.53,34.09,77.95,24.82,108.17,46.345,86.61,84.18,42.45,51.09,43.60,22.22
2013-09-11,123.92,88.84,32.74,16.70,14.65,53.26,74.05,64.99,38.78,79.85,89.23,34.75,78.27,24.67,109.23,46.005,87.13,84.31,42.50,50.73,45.04,22.40
2013-09-12,123.89,87.98,32.69,16.88,14.48,52.24,73.91,64.09,38.44,79.87,89.01,34.76,78.26,24.6,109.80,45.25,86.84,83.19,42.26,50.26,44.75,22.33
2013-09-13,124.14,88.40,33.03,16.60,14.49,52.59,74.36,63.76,38.69,80.32,88.57,34.87,79.05,24.67,111.33,44.805,87.01,82.49,42.19,50.49,44.31,22.23
2013-09-16,124.08,88.67,32.80,16.08,14.53,53.14,74.78,63.79,38.86,81.02,89.03,35.01,80.16,24.92,115.67,45.08,87.18,83.54,42.89,51.00,42.51,22.19
2013-09-17,124.34,88.94,32.93,16.26,14.55,53.09,75.15,64.38,38.79,81.66,89.06,34.97,79.83,25.13,117.11,45.1,87.07,83.71,42.85,51.20,45.07,22.15
2013-09-18,125.82,89.58,33.32,16.60,14.72,53.41,76.42,65.48,39.59,82.88,89.91,35.65,80.30,25.05,118.40,46.445,87.84,84.51,43.31,52.21,45.23,22.58
2013-09-19,125.44,89.28,33.64,16.87,14.61,52.75,76.21,65.39,39.31,81.82,90.07,35.34,80.12,25.88,119.04,47.25,87.75,85.10,42.96,51.95,45.98,22.46
2013-09-20,124.92,88.66,32.79,16.69,14.44,52.80,75.83,64.55,39.40,81.74,89.68,35.29,79.39,25.85,116.63,46.965,84.75,83.82,42.85,51.21,47.49,22.58
2013-09-23,125.52,87.75,32.74,17.52,14.14,51.46,76.42,64.40,38.63,81.02,89.09,35.12,79.28,25.66,117.51,46.005,85.03,84.01,42.31,49.57,47.19,22.16
2013-09-24,124.49,87.36,32.46,17.47,14.09,50.32,75.75,63.91,38.53,80.54,88.22,34.36,78.62,25.24,119.00,46.1,85.11,84.26,41.73,48.96,48.45,22.17
2013-09-25,124.07,87.14,32.51,17.20,14.14,51.70,74.65,63.24,38.33,80.21,87.08,33.67,77.72,25.05,118.51,46.61,84.50,84.64,41.81,49.26,49.46,21.93
2013-09-26,123.49,87.07,32.77,17.37,14.08,51.89,74.62,63.37,38.74,80.54,87.07,33.66,78.05,25.05,119.38,47.02,84.20,83.08,41.61,48.93,50.39,21.95
2013-09-27,122.64,86.90,33.27,17.24,13.90,52.24,74.36,63.94,38.40,80.20,86.73,33.14,77.21,24.57,118.74,47.45,83.80,82.37,41.59,48.89,51.24,21.91
2013-09-30,121.50,86.04,33.28,17.03,13.80,51.69,73.96,63.98,37.88,79.50,86.69,33.19,75.59,24.4,117.50,47.095,83.40,81.39,41.32,48.51,50.23,21.90
2013-10-01,121.32,86.00,33.58,17.43,13.90,51.96,73.59,63.91,37.95,79.82,87.47,33.78,76.16,23.58,117.75,48.335,83.76,82.22,41.49,48.60,50.42,22.18
2013-10-02,120.83,86.08,33.92,17.48,14.06,52.09,73.72,63.65,37.43,79.56,87.29,33.90,75.93,23.19,117.84,48.575,84.07,82.30,41.26,48.71,50.28,22.20
2013-10-03,118.25,85.50,33.86,17.26,14.00,51.94,73.16,63.45,37.16,79.44,86.58,33.29,75.84,23.67,115.24,48.59,83.97,82.09,41.00,48.40,49.18,21.90
2013-10-04,118.13,86.32,33.88,17.25,14.05,52.67,72.80,63.41,37.20,79.62,87.31,33.56,76.02,23.66,117.20,49.21,84.20,82.55,41.30,49.14,51.04,21.81
2013-10-07,117.87,85.90,33.30,17.42,13.81,51.83,71.87,62.68,37.05,79.06,86.59,33.50,75.65,23.72,116.69,50.3,83.53,82.46,40.62,48.18,50.52,21.64
2013-10-08,116.73,85.51,33.01,17.18,13.69,50.87,72.90,62.13,37.28,78.93,85.61,33.01,76.33,23.49,115.44,48.995,82.85,82.21,40.24,47.67,47.14,21.34
2013-10-09,116.13,85.16,33.07,17.38,13.84,50.75,73.00,62.69,37.08,79.50,85.96,33.17,76.95,23.51,114.47,47.935,83.52,82.60,40.36,47.95,46.77,21.40
2013-10-10,116.38,86.04,33.76,17.49,14.23,52.52,74.79,63.45,37.78,80.69,87.78,33.64,77.89,23.53,118.90,48.3,84.73,82.92,41.44,49.27,49.05,21.71
2013-10-11,117.67,86.95,34.13,17.60,14.19,52.51,74.82,63.21,37.77,80.83,89.45,33.76,78.48,23.76,117.98,48.77,85.61,82.31,41.43,49.22,49.11,21.80
2013-10-14,118.58,87.60,34.45,17.72,14.35,52.71,74.68,63.65,37.91,81.09,89.80,34.00,78.74,23.83,119.46,48.92,86.24,83.10,41.75,49.60,49.51,21.90
2013-10-15,118.15,86.79,34.49,17.81,14.24,52.31,74.37,62.93,37.66,80.60,89.93,33.71,77.60,24.03,118.18,48.54,85.75,82.36,41.54,48.86,49.50,22.05
2013-10-16,119.16,87.31,34.64,17.90,14.56,54.00,75.60,63.90,38.00,82.27,91.11,35.90,78.34,23.99,120.34,48.315,86.27,82.97,42.21,50.84,51.14,22.45
2013-10-17,119.52,87.48,34.92,18.02,14.66,54.21,75.78,64.86,38.55,82.58,91.97,37.17,79.42,24.44,122.29,48.465,85.85,83.65,42.68,51.12,52.21,22.22
2013-10-18,119.65,87.55,34.96,18.17,14.63,54.30,75.71,64.67,38.78,83.01,91.63,37.29,79.41,24.66,122.52,48.96,87.34,84.19,42.68,51.15,54.22,25.29
2013-10-21,119.82,87.23,34.99,18.62,14.52,54.27,75.15,64.70,38.82,82.37,91.20,36.86,78.97,24.66,121.47,48.025,87.70,84.17,42.62,51.03,53.85,25.08
2013-10-22,120.64,87.98,34.58,18.57,14.52,53.62,76.32,65.12,39.09,83.44,92.36,37.02,80.38,24.84,122.48,47.69,89.17,84.54,42.94,50.76,52.68,25.18
2013-10-23,120.13,87.61,33.76,18.75,14.21,52.75,75.90,64.27,39.09,83.33,92.10,37.23,80.91,24.96,129.02,47.3,83.76,84.08,42.76,50.19,51.90,25.79
2013-10-24,120.56,88.42,33.72,19.00,14.17,52.48,76.42,64.13,38.80,82.54,92.35,37.21,80.61,25.09,128.98,48.4,84.53,84.28,42.69,50.15,52.45,25.64
2013-10-25,120.59,87.97,35.73,18.78,14.26,52.77,76.08,64.07,39.03,83.35,92.09,37.25,80.00,24.93,131.19,49.04,84.77,83.55,42.86,50.06,51.95,25.38
2013-10-28,120.91,88.23,35.57,18.92,14.23,52.68,77.14,64.88,39.61,84.61,92.39,37.28,81.30,25.2,129.88,48.64,84.28,83.47,42.83,50.15,50.23,25.38
2013-10-29,121.50,88.93,35.52,18.45,14.15,52.73,77.06,64.32,39.80,85.49,93.14,37.28,82.46,25.48,129.66,49.33,84.07,82.65,42.96,50.22,49.40,25.91
2013-10-30,120.30,88.81,35.54,18.75,14.17,52.60,76.91,65.71,39.62,84.72,92.79,36.94,81.52,25.23,129.68,50.28,83.49,82.21,43.10,49.89,49.01,25.76
2013-10-31,119.96,89.62,35.41,18.67,13.97,51.54,76.75,64.79,39.57,84.09,92.61,36.55,80.75,25.25,130.50,50.61,83.36,81.84,42.69,48.78,50.21,25.76
2013-11-01,118.01,89.82,35.53,18.57,14.02,52.51,77.07,64.62,39.61,84.56,93.37,36.96,81.15,25.07,133.03,50.61,83.59,81.64,42.67,48.74,49.75,25.68
2013-11-04,118.10,92.10,35.94,18.81,14.04,52.04,77.33,65.22,39.51,84.37,93.03,36.98,81.33,25.3,132.79,52.01,83.89,81.79,42.70,48.63,48.22,25.65
2013-11-05,118.45,91.99,36.64,18.77,13.93,51.95,77.42,64.63,39.50,84.62,92.81,37.36,81.43,25.35,133.57,52.66,84.05,81.80,42.63,48.38,50.11,25.54
2013-11-06,121.14,93.22,38.18,18.60,13.96,52.10,78.16,65.70,40.05,86.68,93.04,37.56,82.81,24.79,133.09,53.51,84.22,81.80,42.44,48.62,49.12,25.57
2013-11-07,119.91,91.96,37.50,18.30,13.80,51.65,77.51,64.82,39.83,85.30,92.69,37.64,82.32,24.68,131.51,53.64,83.65,81.56,41.71,48.35,47.56,25.20
2013-11-08,121.19,92.73,37.78,18.59,14.32,53.96,77.96,65.11,40.05,85.85,94.05,38.12,82.51,24.64,133.49,53.44,84.24,81.50,42.71,49.94,47.53,25.40
2013-11-11,121.08,92.96,37.59,18.54,14.40,54.10,79.01,65.69,39.87,85.45,94.29,37.90,82.26,24.78,132.53,53.8,84.15,81.86,42.75,50.17,46.20,25.26
2013-11-12,120.00,92.67,37.36,18.57,14.32,53.97,78.71,65.44,39.88,85.64,93.56,37.47,82.80,24.87,132.33,52.35,83.85,82.12,42.28,49.52,46.61,25.29
2013-11-13,120.09,92.59,38.16,18.59,14.64,54.14,78.90,66.87,40.12,85.95,93.34,37.77,83.50,24.59,133.17,51.76,84.20,82.84,42.76,49.99,48.71,25.81
2013-11-14,119.56,93.22,38.02,18.86,14.80,54.40,79.08,66.67,40.21,86.39,93.92,37.76,84.32,24.64,135.09,52.74,83.76,82.85,43.09,50.21,48.99,25.88
2013-11-15,120.06,95.27,37.84,18.75,14.92,54.87,79.22,66.89,40.22,86.03,94.39,38.05,84.84,24.65,136.08,51.95,83.74,82.83,43.54,50.40,49.01,25.84
2013-11-18,120.56,95.45,37.20,18.52,14.92,55.74,79.22,66.45,40.17,85.86,94.30,37.94,84.57,24.91,138.36,53.21,84.04,83.66,43.41,50.79,45.83,25.79
2013-11-19,122.06,95.42,36.74,18.56,15.20,56.15,79.25,66.63,40.14,85.29,94.86,38.71,84.34,24.95,136.98,52.36,83.67,82.81,43.56,51.17,46.36,25.63
2013-11-20,122.00,94.68,37.08,18.39,15.14,56.10,78.90,66.49,40.06,85.13,95.15,38.18,84.69,24.95,132.45,52.18,82.68,84.52,43.62,50.77,46.43,25.56
2013-11-21,123.46,94.69,37.40,18.61,15.59,57.22,78.86,64.19,40.43,85.62,95.20,38.07,84.67,24.73,132.93,51.41,82.12,83.85,44.08,51.73,46.70,25.85
2013-11-22,124.03,95.01,37.57,18.56,15.64,57.46,79.81,63.70,40.43,85.74,95.25,38.25,84.95,24.63,135.97,51.74,82.88,84.77,44.36,52.41,46.23,25.80
2013-11-25,123.74,95.09,37.64,18.71,15.81,57.65,80.43,63.76,40.37,85.37,95.63,38.15,85.41,25.07,133.00,52.23,84.40,84.68,44.48,53.29,44.82,26.15
2013-11-26,122.78,94.27,37.35,19.05,15.88,57.17,80.68,63.87,40.25,84.39,95.06,38.07,84.64,24.64,134.78,51.53,84.36,83.84,44.31,53.01,45.89,26.46
2013-11-27,122.42,93.80,37.60,19.50,15.83,57.48,80.93,64.41,40.19,84.42,94.98,38.32,84.28,24.6,134.72,52.37,84.67,83.80,44.27,53.05,46.49,26.58
2013-11-29,122.44,93.48,38.13,19.86,15.82,57.22,81.01,63.93,40.19,84.46,94.66,38.19,84.22,24.69,134.25,52.26,84.60,84.24,44.02,52.92,47.01,26.49
2013-12-02,122.34,93.52,38.45,19.69,15.73,56.98,81.11,62.73,40.08,83.70,94.28,38.14,83.34,24.31,134.16,53.1,84.25,83.87,44.18,52.62,47.06,26.36
